patternID,endDate,actualReturn,mean,variance,median,upside,downside,#searchResults
SP500,2011-11-14,-0.0469731,0.0012244,0.0004267,0.0022488,0.0191147,-0.0187946,600
SP500,2000-09-01,-0.0207198,0.0019579,0.0001755,0.0029292,0.0130669,-0.0119971,600
SP500,2001-08-23,-0.0284487,0.0014252,0.0004200,0.0009878,0.0205434,-0.0181855,600
SP500,2001-01-22,0.0158389,0.0019732,0.0002571,0.0045131,0.0153608,-0.0158011,600
SP500,2010-02-05,0.0087415,0.0009370,0.0004390,0.0023758,0.0196981,-0.0205067,600
SP500,2011-01-24,-0.0036565,0.0013774,0.0002400,0.0032582,0.0138845,-0.0159619,600
SP500,2003-08-19,-0.0056068,0.0027471,0.0002351,0.0045811,0.0158662,-0.0147486,600
SP500,2004-11-04,0.0101663,0.0014761,0.0002711,0.0028596,0.0151778,-0.0153779,600
SP500,2000-05-17,-0.0336718,0.0013974,0.0003665,0.0013071,0.0190955,-0.0156481,600
SP500,2004-06-21,0.0026983,0.0006661,0.0001920,0.0021857,0.0121041,-0.0145188,600
SP500,2010-10-18,0.0007681,0.0019041,0.0002039,0.0040497,0.0143585,-0.0147449,600
SP500,2004-07-28,0.0029303,0.0016127,0.0003276,0.0029769,0.0176343,-0.0177843,600
SP500,2008-12-24,0.0733168,0.0020244,0.0005417,0.0020333,0.0265779,-0.0198880,600
SP500,2002-08-02,0.0513746,0.0010074,0.0004402,0.0027685,0.0215679,-0.0211938,600
SP500,2005-12-15,-0.0022188,0.0014067,0.0002421,0.0021082,0.0156600,-0.0137192,600
SP500,2003-05-22,0.0340391,0.0036364,0.0004336,0.0055432,0.0215364,-0.0176654,600
SP500,2003-12-19,0.0191244,0.0020145,0.0002470,0.0044085,0.0158389,-0.0149933,600
SP500,2007-07-12,0.0034761,0.0017859,0.0002155,0.0026836,0.0150123,-0.0130208,600
SP500,2000-08-02,0.0237506,0.0035414,0.0004374,0.0033092,0.0242716,-0.0176654,600
SP500,2006-09-15,-0.0036979,0.0008557,0.0002104,0.0018321,0.0143585,-0.0142857,600
SP500,2005-09-26,0.0091063,0.0023224,0.0003514,0.0029187,0.0193738,-0.0158692,600
SP500,2004-06-18,-0.0005198,0.0024724,0.0002955,0.0028898,0.0189514,-0.0154237,600
SP500,2008-05-07,0.0115542,-0.0001583,0.0002722,0.0010523,0.0149774,-0.0160147,600
SP500,2007-02-07,0.0036413,0.0006422,0.0002357,0.0014697,0.0136823,-0.0154315,600
SP500,2007-08-21,-0.0101996,0.0029476,0.0004796,0.0037801,0.0221136,-0.0173661,600
SP500,2001-08-27,-0.0392382,0.0020057,0.0003888,0.0032078,0.0193237,-0.0166038,600
SP500,2007-09-04,-0.0120383,0.0007071,0.0002618,0.0010667,0.0151448,-0.0152030,600
SP500,2008-05-29,0.0041409,0.0013207,0.0005628,0.0022154,0.0234942,-0.0224561,600
SP500,2009-12-15,0.0091070,0.0016760,0.0002698,0.0014996,0.0166385,-0.0143051,600
SP500,2004-06-25,-0.0079776,0.0007857,0.0002053,0.0018777,0.0133169,-0.0137192,600
SP500,2002-10-24,0.0036941,0.0006854,0.0003275,0.0013352,0.0172449,-0.0162954,600
SP500,2003-05-15,-0.0156337,0.0021590,0.0002834,0.0027775,0.0175052,-0.0139290,600
SP500,2009-06-11,-0.0280668,0.0019292,0.0002499,0.0037396,0.0157734,-0.0158692,600
SP500,2010-02-04,0.0144482,-0.0003161,0.0003357,-0.0000662,0.0184294,-0.0184984,600
SP500,2007-02-22,-0.0365358,0.0009652,0.0002379,0.0030296,0.0141996,-0.0165389,600
SP500,2004-07-23,0.0142884,0.0013551,0.0003375,0.0025409,0.0183312,-0.0184139,600
SP500,2003-05-05,0.0200313,0.0022806,0.0002424,0.0038567,0.0152236,-0.0148339,600
SP500,2006-03-17,-0.0032894,0.0015911,0.0002382,0.0035572,0.0148094,-0.0145462,600
SP500,2003-12-10,0.0164581,0.0016339,0.0002797,0.0027225,0.0184744,-0.0163548,600
SP500,2011-08-19,0.0474131,-0.0000022,0.0006416,0.0026412,0.0228906,-0.0257704,600
SP500,2010-10-07,0.0136003,0.0001419,0.0002605,0.0007989,0.0141814,-0.0156674,600
SP500,2002-09-18,-0.0342742,0.0014758,0.0004802,-0.0003855,0.0249169,-0.0202081,600
SP500,2004-11-02,0.0296489,0.0009050,0.0003375,0.0021757,0.0167148,-0.0186608,600
SP500,2006-06-05,-0.0220108,0.0006651,0.0002696,0.0020297,0.0159773,-0.0168574,600
SP500,2007-08-13,-0.0050725,0.0031972,0.0004085,0.0040567,0.0225208,-0.0177899,600
SP500,2010-12-31,0.0110206,0.0012943,0.0001848,0.0027782,0.0126289,-0.0128149,600
SP500,2009-01-21,0.0402862,0.0021558,0.0014030,0.0045137,0.0323470,-0.0267186,600
SP500,2010-07-14,-0.0233572,0.0010966,0.0004826,0.0036428,0.0206566,-0.0217565,600
SP500,2007-08-08,-0.0606281,0.0006531,0.0003359,0.0021719,0.0162060,-0.0178719,600
SP500,2010-04-22,-0.0015637,0.0001506,0.0002598,0.0017362,0.0141814,-0.0165598,600
SP500,2010-05-20,0.0293677,0.0044682,0.0008604,0.0037398,0.0325800,-0.0196855,600
SP500,2009-03-16,0.0915650,0.0018711,0.0005434,0.0040606,0.0215218,-0.0211938,600
SP500,2004-07-19,-0.0152876,0.0018618,0.0002615,0.0019524,0.0183724,-0.0147826,600
SP500,2009-01-15,-0.0139735,0.0035002,0.0016601,0.0050935,0.0354723,-0.0261990,600
SP500,2000-10-25,0.0412631,0.0009393,0.0003743,0.0008674,0.0186800,-0.0164714,600
SP500,2008-05-30,-0.0283494,0.0028443,0.0004356,0.0027869,0.0232119,-0.0166940,600
SP500,2011-03-15,0.0092833,0.0011965,0.0004409,0.0020282,0.0203583,-0.0202081,600
SP500,2005-01-03,-0.0098412,0.0010892,0.0002128,0.0019439,0.0150895,-0.0144362,600
SP500,2003-09-24,0.0087578,0.0007390,0.0003607,0.0010273,0.0198440,-0.0179784,600
SP500,2006-08-18,-0.0055364,0.0005015,0.0002569,0.0029704,0.0137541,-0.0170854,600
SP500,2002-12-03,-0.0177029,0.0005942,0.0003216,0.0006240,0.0187279,-0.0170593,600
SP500,2011-08-10,0.0652504,0.0043109,0.0018762,0.0055867,0.0380239,-0.0286028,600
SP500,2001-01-09,0.0220402,0.0024422,0.0004526,0.0029179,0.0215445,-0.0183823,600
SP500,2000-08-28,-0.0046299,0.0014862,0.0001859,0.0028810,0.0130669,-0.0134098,600
SP500,2004-11-01,0.0304111,0.0012588,0.0002704,0.0027109,0.0152800,-0.0151316,600
SP500,2011-04-08,-0.0063922,0.0003273,0.0001999,0.0019273,0.0123547,-0.0145733,600
SP500,2008-02-08,0.0140465,0.0040785,0.0005005,0.0038684,0.0280855,-0.0169031,600
SP500,2002-08-28,-0.0421846,0.0011200,0.0004459,0.0016415,0.0207249,-0.0203855,600
SP500,2006-06-30,-0.0022516,0.0004385,0.0002790,0.0006084,0.0160845,-0.0155183,600
SP500,2003-07-15,-0.0123048,0.0007681,0.0003068,0.0028076,0.0160966,-0.0182053,600
SP500,2001-11-30,0.0165519,0.0030515,0.0002735,0.0034320,0.0192531,-0.0149736,600
SP500,2002-04-01,-0.0185340,0.0012665,0.0003159,0.0025324,0.0184844,-0.0178701,600
SP500,2010-06-21,-0.0347018,-0.0011517,0.0003151,0.0009911,0.0142353,-0.0202937,600
SP500,2010-02-23,0.0216610,-0.0001405,0.0003008,0.0010470,0.0147567,-0.0174027,600
SP500,2004-12-06,0.0070826,0.0009641,0.0002579,0.0018947,0.0149774,-0.0145358,600
SP500,2002-10-23,-0.0060593,0.0013788,0.0004365,0.0033926,0.0210850,-0.0200170,600
SP500,2011-06-01,-0.0266175,0.0006116,0.0003138,0.0005123,0.0178509,-0.0169037,600
SP500,2002-03-20,-0.0063116,0.0001188,0.0003336,0.0000223,0.0190436,-0.0179889,600
SP500,2006-01-24,0.0104352,0.0017565,0.0003265,0.0032633,0.0178003,-0.0180665,600
SP500,2009-12-23,-0.0048992,0.0005499,0.0002711,0.0010459,0.0151683,-0.0164905,600
SP500,2001-12-27,0.0132915,0.0022495,0.0002070,0.0040504,0.0150123,-0.0149064,600
SP500,2007-04-10,0.0159418,0.0017881,0.0001910,0.0035667,0.0141996,-0.0135497,600
SP500,2007-09-10,0.0171868,0.0015028,0.0003138,0.0018139,0.0192929,-0.0157453,600
SP500,2000-10-24,0.0223656,0.0000985,0.0003293,-0.0001355,0.0161627,-0.0157307,600
SP500,2001-08-21,0.0036725,0.0009779,0.0004031,0.0010566,0.0187096,-0.0191513,600
SP500,2004-01-22,-0.0085931,0.0018851,0.0002184,0.0035667,0.0148127,-0.0147486,600
SP500,2006-05-26,-0.0116157,0.0011226,0.0002665,0.0025554,0.0149991,-0.0159653,600
SP500,2010-01-28,-0.0197505,0.0018365,0.0012822,0.0045137,0.0309943,-0.0282004,600
SP500,2007-01-22,-0.0016374,0.0002133,0.0002251,0.0015157,0.0144628,-0.0163396,600
SP500,2002-08-12,0.0518920,0.0006089,0.0005257,0.0010498,0.0207370,-0.0199661,600
SP500,2007-09-11,0.0328171,0.0026867,0.0003062,0.0025773,0.0188789,-0.0149735,600
SP500,2002-02-06,0.0323024,0.0014045,0.0004676,0.0007914,0.0223568,-0.0189429,600
SP500,2006-03-13,0.0163145,0.0025079,0.0002690,0.0035521,0.0180445,-0.0151712,600
SP500,2004-01-12,0.0102375,0.0018002,0.0002165,0.0033922,0.0146519,-0.0147486,600
SP500,2005-03-03,-0.0010078,0.0013212,0.0002764,0.0024894,0.0157227,-0.0154712,600
SP500,2005-06-28,-0.0055178,0.0025086,0.0003857,0.0044262,0.0191147,-0.0176654,600
SP500,2002-11-26,0.0046753,0.0008404,0.0003152,0.0018608,0.0163601,-0.0160147,600
SP500,2010-09-16,0.0001511,0.0002338,0.0003001,0.0021386,0.0144142,-0.0185555,600
SP500,2001-11-27,-0.0040887,0.0004277,0.0002317,0.0022928,0.0136141,-0.0163262,600
SP500,2007-03-20,0.0125236,0.0022832,0.0002999,0.0032481,0.0173118,-0.0153382,600
SP500,2001-08-01,-0.0266463,0.0026537,0.0002572,0.0037896,0.0158632,-0.0130655,600
SP500,2008-09-30,-0.1458641,0.0032015,0.0013968,0.0046365,0.0339523,-0.0257208,600
SP500,2003-06-18,-0.0344227,0.0016023,0.0002899,0.0026239,0.0162766,-0.0158352,600
SP500,2010-03-03,0.0239723,0.0001245,0.0002575,0.0007740,0.0134315,-0.0157847,600
SP500,2007-03-30,0.0167152,0.0015376,0.0002778,0.0022024,0.0174982,-0.0166330,600
SP500,2011-12-22,0.0028708,-0.0000434,0.0003248,0.0009853,0.0163795,-0.0177788,600
SP500,2005-02-07,0.0036781,0.0024505,0.0002397,0.0045992,0.0151996,-0.0149933,600
SP500,2004-12-23,0.0014792,0.0001393,0.0002453,0.0017801,0.0141419,-0.0166481,600
SP500,2007-09-17,0.0278197,0.0017776,0.0003366,0.0021499,0.0185817,-0.0154237,600
SP500,2009-12-04,0.0003888,0.0019664,0.0002464,0.0034934,0.0158814,-0.0134758,600
SP500,2009-06-15,-0.0332135,0.0009320,0.0003051,0.0009477,0.0187063,-0.0168766,600
SP500,2011-02-08,0.0025971,0.0014606,0.0003178,0.0027331,0.0169648,-0.0174027,600
SP500,2008-04-24,0.0147751,-0.0003710,0.0004147,0.0013638,0.0186458,-0.0212517,600
SP500,2000-02-08,-0.0275157,0.0009837,0.0004084,0.0020962,0.0204773,-0.0189088,600
SP500,2006-02-13,0.0159717,0.0011359,0.0002703,0.0021499,0.0166484,-0.0159242,600
SP500,2006-02-23,0.0010483,0.0004459,0.0002417,0.0013676,0.0142298,-0.0162882,600
SP500,2009-03-19,0.0622672,0.0007733,0.0005301,0.0035151,0.0206852,-0.0227822,600
SP500,2011-03-29,0.0099967,0.0007997,0.0002933,0.0026042,0.0144622,-0.0176684,600
SP500,2009-10-20,-0.0253423,0.0011760,0.0002380,0.0027623,0.0154751,-0.0150934,600
SP500,2011-05-03,0.0003981,0.0010316,0.0002266,0.0030633,0.0143649,-0.0152088,600
SP500,2009-02-11,-0.0657279,0.0003774,0.0004545,0.0012143,0.0217456,-0.0205622,600
SP500,2011-09-06,0.0065480,0.0005804,0.0005423,0.0024663,0.0231245,-0.0240565,600
SP500,2007-01-11,0.0046916,0.0004155,0.0002307,0.0017996,0.0138905,-0.0167610,600
SP500,2003-10-28,0.0061712,0.0021277,0.0002859,0.0035421,0.0167760,-0.0159619,600
SP500,2004-03-26,0.0304586,0.0028680,0.0004807,0.0036488,0.0230889,-0.0197524,600
SP500,2000-07-06,0.0268900,0.0017599,0.0002053,0.0030345,0.0149254,-0.0136575,600
SP500,2005-05-11,0.0123388,0.0001009,0.0002260,0.0014979,0.0142212,-0.0163623,600
SP500,2010-07-15,-0.0025627,0.0008818,0.0005034,0.0035768,0.0211898,-0.0227242,600
SP500,2005-06-02,-0.0027900,0.0017323,0.0001770,0.0025781,0.0133736,-0.0114456,600
SP500,2006-02-16,0.0000388,0.0024030,0.0002314,0.0049257,0.0155148,-0.0156917,600
SP500,2008-07-03,-0.0185367,0.0011466,0.0006114,0.0004457,0.0251030,-0.0212571,600
SP500,2004-10-26,0.0175234,0.0030995,0.0002625,0.0040340,0.0189514,-0.0146988,600
SP500,2003-11-12,-0.0152004,0.0028713,0.0002667,0.0042725,0.0173469,-0.0150523,600
SP500,2002-02-05,0.0160364,0.0008225,0.0004546,-0.0004535,0.0209449,-0.0194537,600
SP500,2004-07-07,-0.0061341,0.0022071,0.0003458,0.0038684,0.0190436,-0.0177899,600
SP500,2008-10-03,-0.1819547,0.0028699,0.0010869,0.0034250,0.0331903,-0.0223543,600
SP500,2008-12-11,0.0133816,0.0008880,0.0004244,0.0033926,0.0205274,-0.0202475,600
SP500,2004-10-22,0.0314490,0.0022381,0.0002883,0.0036644,0.0185343,-0.0173910,600
SP500,2005-02-03,0.0059837,0.0018220,0.0002257,0.0041368,0.0146519,-0.0149694,600
SP500,2004-01-02,0.0120706,0.0025020,0.0001934,0.0038378,0.0148531,-0.0128498,600
SP500,2009-01-27,-0.0085136,0.0027382,0.0004053,0.0035614,0.0207074,-0.0166483,600
SP500,2006-06-28,0.0225361,0.0011595,0.0002042,0.0025400,0.0133736,-0.0147472,600
SP500,2000-10-31,0.0017280,0.0030303,0.0003882,0.0041086,0.0204255,-0.0165030,600
SP500,2006-11-24,-0.0030265,0.0006318,0.0001990,0.0022150,0.0125458,-0.0133804,600
SP500,2003-08-15,0.0024125,0.0015050,0.0002501,0.0030357,0.0152629,-0.0149933,600
SP500,2007-06-27,0.0126532,0.0021856,0.0004380,0.0024426,0.0200296,-0.0185489,600
SP500,2002-09-30,-0.0367972,0.0007244,0.0004256,0.0007183,0.0205217,-0.0198107,600
SP500,2006-07-06,-0.0249591,0.0012501,0.0002683,0.0023765,0.0152190,-0.0141030,600
SP500,2011-05-05,0.0101491,0.0012999,0.0003116,0.0005930,0.0195345,-0.0157453,600
SP500,2003-01-31,-0.0303962,0.0018716,0.0005062,0.0019230,0.0236169,-0.0205810,600
SP500,2006-06-19,0.0084105,0.0014743,0.0004129,0.0015077,0.0202814,-0.0173661,600
SP500,2004-03-19,-0.0015498,0.0007332,0.0003490,0.0010577,0.0187110,-0.0177899,600
SP500,2005-08-31,0.0092926,0.0021833,0.0002887,0.0036020,0.0176343,-0.0160480,600
SP500,2011-07-29,-0.0718885,0.0031317,0.0005034,0.0036047,0.0256150,-0.0179750,600
SP500,2006-09-13,0.0053943,0.0022935,0.0002850,0.0035634,0.0162821,-0.0159653,600
SP500,2000-07-10,0.0236307,0.0012506,0.0002352,0.0026457,0.0145287,-0.0149327,600
SP500,2000-06-15,-0.0179545,0.0005832,0.0002496,0.0020287,0.0145093,-0.0142857,600
SP500,2011-05-09,-0.0124936,0.0032925,0.0003343,0.0048290,0.0191499,-0.0148624,600
SP500,2003-12-02,-0.0060377,0.0009910,0.0002790,0.0025865,0.0147720,-0.0166684,600
SP500,2003-01-17,-0.0602143,0.0016678,0.0003957,0.0011138,0.0223737,-0.0175796,600
SP500,2009-10-15,-0.0033286,0.0004878,0.0002954,0.0020395,0.0143659,-0.0174105,600
SP500,2001-03-19,-0.0154766,0.0035613,0.0011917,0.0054640,0.0316874,-0.0250108,600
SP500,2001-05-21,-0.0342009,0.0013497,0.0003005,0.0041331,0.0153608,-0.0180850,600
SP500,2001-04-09,0.0476622,0.0028549,0.0004553,0.0043429,0.0223788,-0.0185819,600
SP500,2011-03-24,0.0123467,0.0006514,0.0002800,0.0015384,0.0150833,-0.0155227,600
SP500,2009-07-01,-0.0440255,0.0006232,0.0003747,0.0020395,0.0175345,-0.0193646,600
SP500,2000-03-06,-0.0055057,0.0009106,0.0002994,0.0032667,0.0148706,-0.0181054,600
SP500,2007-02-16,-0.0042390,0.0010781,0.0002731,0.0011058,0.0157251,-0.0145578,600
SP500,2011-10-05,0.0552608,0.0024526,0.0006388,0.0027792,0.0266175,-0.0224729,600
SP500,2004-09-09,0.0045780,0.0020197,0.0002300,0.0038289,0.0148094,-0.0148964,600
SP500,2006-07-24,0.0124910,0.0019314,0.0002421,0.0028920,0.0159053,-0.0134758,600
SP500,2005-08-22,-0.0077349,0.0027757,0.0003142,0.0034402,0.0189683,-0.0159242,600
SP500,2005-03-18,-0.0129198,0.0019779,0.0003004,0.0034703,0.0178985,-0.0170822,600
SP500,2010-08-02,0.0017143,0.0007571,0.0002866,0.0029506,0.0150619,-0.0182053,600
SP500,2000-05-18,-0.0387486,0.0004856,0.0003276,0.0024239,0.0154448,-0.0189645,600
SP500,2011-09-13,0.0249132,0.0037388,0.0006191,0.0042603,0.0260678,-0.0202867,600
SP500,2004-12-21,0.0066365,0.0009161,0.0002163,0.0017754,0.0144628,-0.0152782,600
SP500,2011-10-21,0.0378276,0.0014119,0.0002309,0.0031259,0.0148531,-0.0139276,600
SP500,2001-08-31,-0.0362038,0.0031394,0.0004756,0.0040865,0.0242860,-0.0181754,600
SP500,2006-05-24,0.0215642,0.0012422,0.0004992,0.0002186,0.0241120,-0.0208651,600
SP500,2011-04-18,0.0322571,0.0014357,0.0003177,0.0026150,0.0185320,-0.0178883,600
SP500,2001-06-25,0.0148695,0.0007551,0.0002618,0.0005559,0.0156600,-0.0147356,600
SP500,2004-11-24,0.0072518,0.0021165,0.0002605,0.0041942,0.0165233,-0.0162739,600
SP500,2011-02-24,0.0190414,0.0031883,0.0004114,0.0041206,0.0216149,-0.0165312,600
SP500,2001-09-27,0.0500879,0.0029895,0.0006280,0.0046395,0.0251433,-0.0234284,600
SP500,2006-08-11,0.0280721,0.0007579,0.0002680,0.0014165,0.0169123,-0.0167930,600
SP500,2001-02-14,-0.0479513,0.0012660,0.0004309,0.0007983,0.0228838,-0.0208471,600
SP500,2006-03-16,-0.0028038,0.0018928,0.0001976,0.0035297,0.0142015,-0.0124693,600
SP500,2007-07-02,-0.0061273,0.0025738,0.0003508,0.0031615,0.0197391,-0.0158259,600
SP500,2004-05-25,0.0107272,0.0016285,0.0002833,0.0024772,0.0166972,-0.0145519,600
SP500,2003-08-07,0.0168255,0.0024869,0.0003941,0.0037529,0.0191147,-0.0183560,600
SP500,2000-07-03,0.0077167,0.0018795,0.0002225,0.0028033,0.0143654,-0.0132306,600
SP500,2003-03-03,-0.0327380,0.0002867,0.0002808,0.0019376,0.0146181,-0.0165789,600
SP500,2007-06-20,-0.0042966,0.0006433,0.0002835,0.0016842,0.0154448,-0.0165570,600
SP500,2010-05-19,-0.0422403,0.0021209,0.0005137,0.0006297,0.0274238,-0.0202488,600
SP500,2005-04-19,-0.0008242,0.0011500,0.0005078,0.0000211,0.0233848,-0.0202081,600
SP500,2004-06-24,-0.0102661,0.0008213,0.0002090,0.0023368,0.0127528,-0.0133804,600
SP500,2006-06-12,0.0021739,0.0019950,0.0004830,0.0007604,0.0249169,-0.0196855,600
SP500,2001-01-30,-0.0156290,0.0025770,0.0002224,0.0043324,0.0151856,-0.0142857,600
SP500,2003-06-06,0.0008605,-0.0000802,0.0003131,0.0021077,0.0143333,-0.0202062,600
SP500,2011-02-14,-0.0126696,0.0012320,0.0002081,0.0031743,0.0143220,-0.0149237,600
SP500,2003-11-20,0.0237507,0.0024116,0.0003466,0.0024919,0.0220967,-0.0167578,600
SP500,2000-08-10,0.0245300,0.0007914,0.0002927,0.0013595,0.0160822,-0.0166247,600
SP500,2011-10-25,-0.0087629,0.0003732,0.0003316,0.0004747,0.0170698,-0.0166481,600
SP500,2010-12-08,0.0056583,0.0002154,0.0003625,0.0016629,0.0166499,-0.0202062,600
SP500,2010-04-27,-0.0085409,-0.0002111,0.0003338,0.0008691,0.0155160,-0.0184761,600
SP500,2006-07-25,0.0016077,0.0017591,0.0002342,0.0038373,0.0147753,-0.0156290,600
SP500,2010-10-29,0.0359938,0.0005958,0.0001974,0.0024960,0.0122926,-0.0139863,600
SP500,2007-08-28,0.0278771,0.0000221,0.0003171,0.0011888,0.0159773,-0.0176655,600
SP500,2006-11-02,0.0080375,0.0019977,0.0002750,0.0028167,0.0184744,-0.0155506,600
SP500,2000-02-14,-0.0271738,0.0011784,0.0004142,0.0021682,0.0194800,-0.0201000,600
SP500,2004-05-12,-0.0078375,0.0031191,0.0004344,0.0049662,0.0215364,-0.0185489,600
SP500,2010-03-24,0.0014645,0.0005611,0.0002257,0.0024226,0.0141337,-0.0166247,600
SP500,2008-05-01,-0.0082733,0.0011894,0.0002486,0.0035402,0.0146519,-0.0165570,600
SP500,2002-12-06,-0.0249389,0.0032236,0.0004227,0.0025090,0.0250843,-0.0168692,600
SP500,2001-06-18,0.0084158,0.0017387,0.0009222,0.0030002,0.0276213,-0.0241850,600
SP500,2006-11-08,0.0078298,0.0012879,0.0002489,0.0019455,0.0151556,-0.0149833,600
SP500,2011-09-12,0.0359813,0.0021056,0.0009486,0.0030002,0.0284663,-0.0250052,600
SP500,2008-10-02,-0.1834010,0.0021211,0.0008324,0.0018637,0.0281344,-0.0216727,600
SP500,2001-04-06,0.0454171,0.0023626,0.0005004,0.0030294,0.0233230,-0.0222270,600
SP500,2009-11-11,0.0102776,0.0009590,0.0004097,0.0033572,0.0183571,-0.0212517,600
SP500,2007-05-30,-0.0083974,0.0003625,0.0002484,0.0018662,0.0141590,-0.0176525,600
SP500,2009-05-27,0.0433342,0.0002130,0.0003463,0.0019228,0.0161836,-0.0183893,600
SP500,2004-03-31,0.0127153,0.0007050,0.0002740,0.0035162,0.0143017,-0.0172989,600
SP500,2011-07-08,-0.0205834,0.0005997,0.0003733,0.0022068,0.0175345,-0.0197288,600
SP500,2000-05-04,-0.0012485,0.0013458,0.0004610,0.0000514,0.0228838,-0.0196439,600
SP500,2004-04-02,0.0029689,0.0010348,0.0003264,0.0019922,0.0166499,-0.0175161,600
SP500,2002-08-13,0.0601893,-0.0003015,0.0003966,0.0019922,0.0167707,-0.0217363,600
SP500,2009-01-12,-0.0747363,0.0039500,0.0005697,0.0029629,0.0284819,-0.0180770,600
SP500,2007-10-23,0.0075218,0.0020671,0.0004907,0.0013241,0.0235217,-0.0172528,600
SP500,2002-04-05,-0.0104388,0.0023193,0.0003210,0.0024766,0.0203116,-0.0156570,600
SP500,2011-12-14,0.0263241,0.0011786,0.0004485,0.0008543,0.0214016,-0.0197018,600
SP500,2003-03-12,0.0868327,0.0007257,0.0004804,0.0000000,0.0220799,-0.0197172,600
SP500,2005-06-07,0.0055544,0.0016150,0.0001817,0.0025265,0.0133259,-0.0132020,600
SP500,2005-02-09,0.0153944,0.0010439,0.0002419,0.0029341,0.0146519,-0.0159290,600
SP500,2001-01-08,0.0237603,0.0013547,0.0003968,0.0018962,0.0199445,-0.0193709,600
SP500,2003-10-07,0.0098436,0.0000357,0.0003367,0.0020623,0.0149435,-0.0189096,600
SP500,2011-12-06,-0.0260157,0.0008821,0.0005510,0.0037637,0.0211898,-0.0247384,600
SP500,2007-12-18,0.0293338,0.0018346,0.0004916,0.0000514,0.0238904,-0.0191743,600
SP500,2008-12-02,0.0469598,0.0012440,0.0005743,0.0039142,0.0218652,-0.0234203,600
SP500,2009-08-28,-0.0121777,0.0009820,0.0003723,0.0020670,0.0185265,-0.0186084,600
SP500,2008-09-08,-0.0592291,0.0038471,0.0004928,0.0049027,0.0254740,-0.0178221,600
SP500,2002-09-13,-0.0499208,0.0007022,0.0003585,0.0009494,0.0184933,-0.0171118,600
SP500,2010-08-23,-0.0172762,0.0036225,0.0003512,0.0043082,0.0207249,-0.0162936,600
SP500,2005-02-24,0.0085569,0.0024814,0.0003135,0.0034320,0.0192308,-0.0162739,600
SP500,2002-02-15,0.0047547,0.0006192,0.0003057,0.0016629,0.0154751,-0.0171777,600
SP500,2002-08-23,-0.0263482,0.0010991,0.0003245,0.0024393,0.0171301,-0.0172538,600
SP500,2001-09-05,-0.0874759,0.0011476,0.0009789,0.0038745,0.0259482,-0.0250052,600
SP500,2003-09-10,0.0148874,0.0013496,0.0003194,0.0017295,0.0181592,-0.0166261,600
SP500,2011-07-19,0.0039269,0.0023025,0.0004881,0.0031244,0.0222405,-0.0179294,600
SP500,2003-12-08,-0.0011784,0.0012713,0.0002232,0.0022150,0.0150123,-0.0133369,600
SP500,2008-03-04,-0.0045977,0.0039346,0.0004870,0.0032572,0.0267182,-0.0164510,600
SP500,2008-08-27,-0.0349781,0.0023510,0.0002294,0.0033053,0.0159536,-0.0144026,600
SP500,2005-10-03,-0.0320942,0.0014342,0.0002084,0.0023263,0.0142687,-0.0121554,600
SP500,2006-07-31,-0.0006971,0.0010966,0.0002582,0.0036095,0.0147720,-0.0158011,600
SP500,2007-11-20,0.0203654,0.0029140,0.0003280,0.0036382,0.0203575,-0.0165668,600
SP500,2005-03-01,0.0074520,0.0011071,0.0002842,0.0015353,0.0169975,-0.0149254,600
SP500,2009-07-22,0.0220948,0.0009056,0.0004589,0.0032316,0.0206566,-0.0211938,600
SP500,2009-01-20,0.0502845,0.0046655,0.0015391,0.0056702,0.0356275,-0.0250108,600
SP500,2008-05-22,0.0043246,0.0016531,0.0003480,0.0005969,0.0211005,-0.0167971,600
SP500,2006-11-13,0.0116149,0.0007587,0.0002221,0.0030533,0.0142426,-0.0157130,600
SP500,2009-01-26,-0.0133043,0.0035746,0.0003801,0.0049225,0.0216103,-0.0170479,600
SP500,2001-07-06,0.0210737,0.0002272,0.0003318,0.0001232,0.0177560,-0.0178001,600
SP500,2005-03-15,-0.0217408,0.0010060,0.0003540,0.0023435,0.0180186,-0.0190888,600
SP500,2007-01-25,0.0154786,0.0002995,0.0002367,0.0011278,0.0139989,-0.0165030,600
SP500,2002-01-22,-0.0166800,-0.0002356,0.0004306,-0.0008918,0.0207124,-0.0213864,600
SP500,2009-08-17,0.0467884,0.0003930,0.0003673,0.0011113,0.0180525,-0.0184514,600
SP500,2006-05-31,-0.0109756,0.0019540,0.0002406,0.0028944,0.0155902,-0.0132000,600
SP500,2010-09-01,0.0221144,0.0023461,0.0003490,0.0032481,0.0185291,-0.0159242,600
SP500,2010-01-25,-0.0069203,0.0028853,0.0006033,0.0015678,0.0286138,-0.0198111,600
